Id,question_id,label
5573,1796,country within the United Kingdom
5574,1796,indigenous to
5575,1796,English
5576,1797,works at
5577,1797,author
5578,1797,No Creo
5579,1798,academic major
5580,1798,academic degree
5581,1798,{Gloria Estefan
5582,1798,educated at
5583,1798,University of Miami
5584,1799,Robert_De_Niro
5585,1799,place of birth
5586,1799,Greenwich Village
5587,1800,composer
5588,1800,Paco de Lucía
5589,1801,manufacturer of
5590,1801,field of action
5591,1801,Ekstra M
5592,1802,sport discipline
5593,1802,'u'
5594,1803,argument of periapsis
5595,1803,6626 Mattgenge
5596,1803,equals
5597,1803,2.12179
5598,1804,ice hockey tournament
5599,1804,'t'
5600,1805,child
5601,1805,Louis IX of France
5602,1805,date of death
5603,1806,business
5604,1806,developer
5605,1806,Skype
5606,1807,volume as quantity
5607,1807,femtoliter
5608,1807,equals
5609,1807,0.000000001
5610,1808,international association
5611,1808,language regulatory body
5612,1808,Latin
5613,1809,shear modulus
5614,1809,titanium
5615,1809,greater than
5616,1809,49.68
5617,1810,marriage partner
5618,1810,starring
5619,1810,The Girl Can't Help It
5620,1811,people
5621,1811,written by
5622,1811,Piano Concerto No. 1
5623,1812,intergovernmental organization
5624,1812,language regulatory body
5625,1812,Dutch
5626,1813,head office location
5627,1813,Dutch East India Company
5628,1813,list of monuments
5629,1813,List of municipal monuments in Amsterdam
5630,1814,legal order
5631,1814,'s'
5632,1815,mount
5633,1815,Lester Piggott
5634,1816,place of residence
5635,1816,developer of
5636,1816,NGC 4151
5637,1817,uninformed search
5638,1817,uses
5639,1817,graph
5640,1817,first
5641,1818,is pollinated by
5642,1818,Abelmoschus esculentus
5643,1819,cover artist
5644,1819,Carl Barks
5645,1820,date of death
5646,1820,mother
5647,1820,{Pedro I
5648,1820,child
5649,1820,Princess Januária of Brazil
5650,1821,country
5651,1821,Johan Cruyff
5652,1821,place of death
5653,1821,Barcelona
5654,1822,sports
5655,1822,teams played for
5656,1822,Süreyya Özkefe
5657,1823,concept
5658,1823,opposite of
5659,1823,sales
5660,1824,translation
5661,1824,has edition
5662,1824,Hamlet
5663,1825,Last.fm music ID
5664,1825,Otis Redding
5665,1826,end time
5666,1826,Susan Hayward
5667,1826,spouse
5668,1826,Jess Barker
5669,1827,point in time
5670,1827,Walter Matthau
5671,1827,award received
5672,1827,Academy Award for Best Supporting Actor
5673,1828,spouse
5674,1828,Glenn McGrath
5675,1828,start time
5676,1829,type of film
5677,1829,preceeds
5678,1829,Zork II
5679,1830,fictional humanoid
5680,1830,mascot
5681,1830,Iron Maiden
5682,1831,payment types accepted
5683,1831,PayPal
5684,1832,work
5685,1832,painter
5686,1832,Cultural Revolution
5687,1833,hardness
5688,1833,callitris glaucophylla
5689,1833,equals
5690,1833,7.8
5691,1834,child
5692,1834,Charlemagne
5693,1834,date of birth
5694,1835,player
5695,1835,competes in
5696,1835,Joan Miró
5697,1836,end time
5698,1836,Southampton
5699,1836,country
5700,1836,Kingdom of England
5701,1837,broadcast by
5702,1837,NTV
5703,1838,coat of arms
5704,1838,findspot
5705,1838,lithium
5706,1839,HanCinema film ID
5707,1839,Oldboy
5708,1840,tracklist
5709,1840,A Day in the Life
5710,1841,voice dubber
5711,1841,series
5712,1841,Futurama: The Beast with a Billion Backs
5713,1842,city of India
5714,1842,warangal
5715,1843,superseded scientific theory
5716,1843,vitalism
5717,1844,age of majority
5718,1844,Philippines
5719,1845,master
5720,1845,Thomas Eakins
5721,1845,students
5722,1845,Auguste Alleaume
5723,1846,Green_Day
5724,1846,genre
5725,1846,hard rock
5726,1846,alternative rock
5727,1847,YouTube video ID
5728,1847,Zaha Hadid
5729,1848,year of death
5730,1848,coined
5731,1848,boron
5732,1849,end period
5733,1849,Neolithic era
5734,1850,etymology
5735,1850,Society of Jesus
5736,1850,known as
5737,1850,Gesù Cristo
5738,1851,rank
5739,1851,taxon parent
5740,1851,Sirenia
5741,1852,end time
5742,1852,Andrew Johns
5743,1852,member of sports team
5744,1852,Newcastle Knights
5745,1853,parliamentary term
5746,1853,François Mitterrand
5747,1853,position held
5748,1853,member of the French National Assembly
5749,1854,Soccerbase manager ID
5750,1854,José Mourinho
5751,1855,child
5752,1855,Joseph Stalin
5753,1855,mother
5754,1856,nominated for
5755,1856,Lewis Hamilton
5756,1857,newspaper format
5757,1857,entertainment
5758,1858,Basketball-Reference.com WNBA ID
5759,1858,Sheryl Swoopes
5760,1859,trend
5761,1859,'z'
5762,1860,end time
5763,1860,William Blackstone
5764,1860,position held
5765,1860,Member of Parliament in the United Kingdom
5766,1861,employer
5767,1861,ASUS
5768,1862,parent taxon
5769,1862,this taxon is source of
5770,1862,Spider
5771,1863,state of Austria
5772,1863,twinned administrative body
5773,1863,Bern
5774,1864,estates of the realm
5775,1864,'p'
5776,1865,All-Russian Mathematical Portal ID
5777,1865,Peter Scholze
5778,1866,end time
5779,1866,start time
5780,1866,{Geeta Dutt
5781,1866,spouse
5782,1866,Guru Dutt
5783,1867,sound power level
5784,1867,Makita 5007FK
5785,1867,equals
5786,1867,88.0
5787,1868,country
5788,1868,MAX(age of candidacy)
5789,1869,location of work
5790,1869,Augustin-Louis Cauchy
5791,1869,next to
5792,1869,Baldissero Torinese
5793,1870,chemical substance
5794,1870,MIN(flash point)
5795,1870,instance of
5796,1870,chemical substance
5797,1871,phosphate ion
5798,1871,conjugate base
5799,1871,phosphoric acid
5800,1872,ionizing radiation
5801,1872,neutron
5802,1873,history of a country or state
5803,1873,country
5804,1873,Israel
5805,1873,history
5806,1874,point in time
5807,1874,John Searle
5808,1874,award received
5809,1874,National Humanities Medal
5810,1875,Donkey Kong character
5811,1875,notable work
5812,1875,Shigeru Miyamoto
5813,1876,list of characters
5814,1876,War and Peace
5815,1877,co-founded by
5816,1877,user
5817,1877,Jack Daniel's Distillery
5818,1878,human
5819,1878,MIN(national team caps)
5820,1878,instance of
5821,1878,human
5822,1879,motor yacht
5823,1879,MAX(gross tonnage)
5824,1879,instance of
5825,1879,motor yacht
5826,1880,Patty_Hearst
5827,1880,educated at
5828,1880,"University of California, Berkeley"
5829,1880,San Domenico School
5830,1881,position held
5831,1881,Jacinda Ardern
5832,1881,represents
5833,1882,tributary
5834,1882,river mouth
5835,1882,Orange River
5836,1883,market capitalization
5837,1883,Alibaba Group
5838,1884,in work
5839,1884,Eve
5840,1884,language of website
5841,1884,Biblical Hebrew
5842,1885,on bay
5843,1885,Mariana Trench
5844,1885,tributary
5845,1885,Kamo River
5846,1886,end time
5847,1886,Martina Navratilova
5848,1886,member of sports team
5849,1886,Czechoslovakia Federation Cup team
5850,1887,Cultureel Woordenboek identifier
5851,1887,golden ratio
5852,1888,Christian name
5853,1888,King Arthur
5854,1888,the same as
5855,1888,Artur
5856,1889,higher taxon
5857,1889,host
5858,1889,Monopylidium australiense
5859,1890,to support
5860,1890,participant of event
5861,1890,Kenneth Bainbridge
5862,1891,college town
5863,1891,located in time zone
5864,1891,UTC+01:00
5865,1891,'z'
5866,1892,readable file format
5867,1892,JPEG
5868,1893,reservoir created
5869,1893,Lake Volta
5870,1894,Boeing_777
5871,1894,operator
5872,1894,Lufthansa
5873,1895,Saint_Petersburg
5874,1895,twinned administrative body
5875,1895,Busan
5876,1895,Rishon LeZion
5877,1896,name after
5878,1896,sideburns
5879,1896,service branch
5880,1896,United States Army
5881,1897,state function
5882,1897,measured physical quantity
5883,1897,degree Fahrenheit
5884,1898,number of points/goals/set scored
5885,1898,number of matches played
5886,1898,{Fritz Walter
5887,1898,member of sports team
5888,1898,Germany national football team
5889,1899,place of interment
5890,1899,Commodus
5891,1899,civilisation
5892,1899,ancient Rome
5893,1900,copolymer
5894,1900,polymer of
5895,1900,ethylene
5896,1901,railway bridge
5897,1901,MAX(clearance)
5898,1901,instance of
5899,1901,railway bridge
5900,1902,frequency
5901,1902,Stubai Valley Railway
5902,1902,less than
5903,1902,0.0
5904,1903,place of formation
5905,1903,The Home Depot
5906,1903,twin city
5907,1903,Montego Bay
5908,1904,cell component
5909,1904,cholesterol
5910,1905,point in time
5911,1905,Zora Neale Hurston
5912,1905,award received
5913,1905,John Simon Guggenheim Memorial Foundation Fellowship
5914,1906,public library
5915,1906,location
5916,1906,Nagasaki
5917,1907,regulates (molecular biology)
5918,1907,DNA repair
5919,1908,point in time
5920,1908,E. M. Forster
5921,1908,nominated for
5922,1908,Nobel Prize in Literature
5923,1909,television genre
5924,1909,'z'
5925,1910,located in the administrative territorial entity
5926,1910,Thuringia
5927,1911,Iran statistics ID
5928,1911,Fars Province
5929,1912,Google News ID
5930,1912,John Kenneth Galbraith
5931,1913,partner city
5932,1913,Tlalnepantla de Baz Municipality
5933,1913,Q48460
5934,1913,2--83232
5935,1914,number of episodes
5936,1914,King Solomon's Mines
5937,1914,equals
5938,1914,2.4
5939,1915,brand
5940,1915,iPhone
5941,1916,date of birth
5942,1916,date of death
5943,1916,{Abigail Adams
5944,1916,child
5945,1916,Abigail Adams Smith
5946,1917,Snoop_Dogg
5947,1917,"languages spoken, written or signed"
5948,1917,Old English
5949,1918,flag carrier
5950,1918,'q'
5951,1919,low-cost airline
5952,1919,airline hub
5953,1919,Dublin Airport
5954,1919,'r'
5955,1920,street number
5956,1920,Musée d'Orsay
5957,1920,located on street
5958,1920,rue de Bellechasse
5959,1921,is in the village of
5960,1921,Kupang
5961,1921,has counties
5962,1921,Timor Tengah Selatan
5963,1922,intergovernmental organization
5964,1922,office held by head of the organisation
5965,1922,United Nations Secretary-General
5966,1923,doctoral thesis
5967,1923,doctoral thesis
5968,1923,Helmut Kohl
5969,1924,series ordinal
5970,1924,Kenny Dalglish
5971,1924,given name
5972,1924,Mathieson
5973,1925,attendance
5974,1925,re:publica
5975,1925,equals
5976,1925,7000
5977,1926,product or material produced
5978,1926,Huawei
5979,1927,talent agency
5980,1927,represented by
5981,1927,James Stewart
5982,1928,human
5983,1928,religious order
5984,1928,Society of Jesus
5985,1929,producer of
5986,1929,software publisher
5987,1929,Martial Champion
5988,1930,Catalogus Professorum Halensis
5989,1930,Georg Cantor
5990,1931,sister city
5991,1931,birth place
5992,1931,Giancarlo Canetti
5993,1932,before was
5994,1932,Achaemenid Empire
5995,1932,closure date
5996,1932,-539-1-1
5997,1933,general secretary
5998,1933,position held
5999,1933,Xi Jinping
6000,1934,The Big Cartoon DataBase ID
6001,1934,Fantasia
6002,1935,sister
6003,1935,player
6004,1935,Sun Ce's conquests in Jiangdong
6005,1936,sequel is
6006,1936,workplace
6007,1936,Carleton B. Swift Jr.
6008,1937,folk saint
6009,1937,performer
6010,1937,Jefferson Mappin
6011,1937,claus
6012,1938,population
6013,1938,Liebitz
6014,1938,equals
6015,1938,0
6016,1939,administrative centre
6017,1939,Mari El Republic
6018,1939,is in the municipality of
6019,1939,Kazan Governorate
6020,1940,IBM graphic character set global ID
6021,1940,Unicode
6022,1941,Hillary_Clinton
6023,1941,significant event
6024,1941,2006 United States Senate election in New York
6025,1942,point in time
6026,1942,Vladimir Komarov
6027,1942,award received
6028,1942,Hero of the Soviet Union
6029,1943,on river
6030,1943,Tobago
6031,1943,tributary
6032,1943,Rivière des Côtes de Fer
6033,1944,type of business entity
6034,1944,user
6035,1944,Orient Express
6036,1945,part of constellation
6037,1945,parent body
6038,1945,NGC 6362
6039,1946,inflation rate
6040,1946,Japan
6041,1946,equals
6042,1946,-0.8
6043,1947,country
6044,1947,Richard Neutra
6045,1947,place of death
6046,1947,Wuppertal
6047,1948,winners
6048,1948,sequel is
6049,1948,1928 World Snooker Championship
6050,1949,point in time
6051,1949,Andrei Sakharov
6052,1949,award received
6053,1949,Order of Lenin
6054,1950,abnormally low value
6055,1950,underweight
6056,1951,periodical literature
6057,1951,mouthpiece
6058,1951,Social Democratic Party of Germany
6059,1952,Wikimedia list article
6060,1952,officeholder
6061,1952,Mauricio Macri
6062,1953,human
6063,1953,designed by
6064,1953,Space Invaders
6065,1954,point in time
6066,1954,Nicholas Roerich
6067,1954,nominated for
6068,1954,Nobel Peace Prize
6069,1955,technique
6070,1955,technology
6071,1956,CELEX number
6072,1956,European Arrest Warrant
6073,1957,INSEE department code
6074,1957,French Guiana
6075,1958,end time
6076,1958,Porfirio Rubirosa
6077,1958,spouse
6078,1958,Barbara Hutton
6079,1959,category contains
6080,1959,dress
6081,1960,municipality of Spain
6082,1960,'z'
6083,1961,battle
6084,1961,party
6085,1961,Dunkirk evacuation
6086,1962,has quality
6087,1962,Gujarat
6088,1962,language used
6089,1962,Hindi
6090,1963,production company
6091,1963,HBO
6092,1964,essential medicine
6093,1964,MIN(defined daily dose)
6094,1964,has part
6095,1964,oxygen
6096,1965,payload mass
6097,1965,USS Kobayashi Maru
6098,1965,equals
6099,1965,97000
6100,1966,business
6101,1966,chief executive officer
6102,1966,Michael Dell
6103,1967,Brian_Wilson
6104,1967,relative
6105,1967,Stan Love
6106,1968,subsidiary entities
6107,1968,book publisher
6108,1968,Disney Magicboard Online
6109,1969,encodes
6110,1969,DL-proline
6111,1970,painting technique
6112,1970,'w'
6113,1971,patent medicine
6114,1971,product or material produced
6115,1971,The Coca-Cola Company
6116,1972,Yin_and_yang
6117,1972,different from
6118,1972,dualism
6119,1972,dyad
6120,1973,electoral district
6121,1973,Franklin Pierce
6122,1973,position held
6123,1973,United States representative
6124,1974,work period (end)
6125,1974,work period (start)
6126,1974,{Seattle
6127,1974,head of government
6128,1974,Bertha Knight Landes
6129,1975,located in the administrative territorial entity
6130,1975,Los Lagos Region
6131,1976,human
6132,1976,editor
6133,1976,Playboy
6134,1977,eonothem
6135,1977,proterozoic
6136,1978,named for
6137,1978,Cauchy stress tensor
6138,1978,employment
6139,1978,physicist
6140,1979,specialized agency of the United Nations
6141,1979,world
6142,1980,point in time
6143,1980,Akira Kurosawa
6144,1980,award received
6145,1980,Blue Ribbon Awards for Best Director
6146,1981,city
6147,1981,capital
6148,1981,South Australia
6149,1982,depiction of
6150,1982,Pale Blue Dot
6151,1982,aphelion
6152,1982,1.0
6153,1983,cause of death
6154,1983,casualty
6155,1984,medical society
6156,1984,studied by
6157,1984,diabetes mellitus
6158,1985,FISA rower ID
6159,1985,Steve Redgrave
6160,1986,Roman_Empire
6161,1986,followed by
6162,1986,Western Roman Empire
6163,1987,research intervention
6164,1987,crop rotation
6165,1988,Name Assigning Authority Number
6166,1988,Indiana University
6167,1989,award received
6168,1989,Ossie Davis
6169,1989,point in time
6170,1990,aircraft family
6171,1990,item operated
6172,1990,Cathay Pacific
6173,1991,duration
6174,1991,2079-2080 one-year-period
6175,1991,equals
6176,1991,1
6177,1992,first name
6178,1992,Katrina Kaif
6179,1992,similar to
6180,1992,Kathrine
6181,1993,temple
6182,1993,location
6183,1993,Acropolis of Athens
6184,1994,flash point
6185,1994,zinc stearate
6186,1994,greater than
6187,1994,636.0
6188,1995,beats per minute
6189,1995,Calmant
6190,1995,equals
6191,1995,58
6192,1996,end time
6193,1996,Minneapolis
6194,1996,head of government
6195,1996,R. T. Rybak
6196,1997,borders
6197,1997,Strait of Malacca
6198,1997,category of associated people
6199,1997,Category:People from Aceh
6200,1998,diplomatic relation
6201,1998,is in the region of
6202,1998,Michoacán
6203,1999,historical Chinese state
6204,1999,time period
6205,1999,Three Kingdoms
6206,2000,Human Development Index
6207,2000,Solomon Islands
6208,2000,less than
6209,2000,0.404
6210,2001,SecondHandSongs song ID
6211,2001,Johnny B. Goode
6212,2002,Scottish Charity number
6213,2002,University of Edinburgh
6214,2003,mouth of the watercourse
6215,2003,Lake Superior
6216,2004,point in time
6217,2004,Oscar Robertson
6218,2004,award received
6219,2004,All-NBA Team
6220,2005,biological sex
6221,2005,Sally Field
6222,2005,abbreviation
6223,2005,Аял
6224,2006,television genre
6225,2006,zeitfunk
6226,2007,method of murder
6227,2007,music by
6228,2007,Schubert's last sonatas
6229,2008,GenBank Assembly accession
6230,2008,Peregrine Falcon
6231,2009,Meningitis
6232,2009,drug used for treatment
6233,2009,ceftriaxone
6234,2009,ibuprofen
6235,2010,married
6236,2010,daughters
6237,2010,"Mahaut, Countess of Artois"
6238,2011,Parliamentary record identifier
6239,2011,Glenda Jackson
6240,2012,colours
6241,2012,head office location
6242,2012,BBC World News
6243,2013,series ordinal
6244,2013,Hokkaido University
6245,2013,chairperson
6246,2013,Toyoharu Nawa
6247,2014,endorsed by
